Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Order Time
176801,Vareebadd Phone,1,400,2019-04-28,"125 North St, San Francisco, CA 94016",06:52:00 PM
176802,AA Batteries (4-pack),1,3.84,2019-04-29,"627 12th St, Boston, MA 02215",05:33:00 PM
176803,AA Batteries (4-pack),1,3.84,2019-04-01,"649 7th St, Austin, TX 73301",11:00:00 PM
176804,Bose SoundSport Headphones,1,99.99,2019-04-21,"690 Walnut St, Seattle, WA 98101",09:56:00 PM
176805,Google Phone,1,600,2019-04-01,"91 Lincoln St, Portland, OR 97035",03:50:00 PM
176805,USB-C Charging Cable,1,11.95,2019-04-01,"91 Lincoln St, Portland, OR 97035",03:50:00 PM
176806,Macbook Pro Laptop,1,1700,2019-04-22,"197 Cherry St, Austin, TX 73301",01:26:00 PM
176807,USB-C Charging Cable,1,11.95,2019-04-21,"758 Hill St, Seattle, WA 98101",05:13:00 PM
176808,Google Phone,1,600,2019-04-28,"933 Meadow St, San Francisco, CA 94016",06:03:00 PM
176808,Wired Headphones,1,11.99,2019-04-28,"933 Meadow St, San Francisco, CA 94016",06:03:00 PM
176809,Bose SoundSport Headphones,2,99.99,2019-04-19,"278 13th St, San Francisco, CA 94016",01:14:00 AM
176810,AAA Batteries (4-pack),1,2.99,2019-04-30,"86 Meadow St, Atlanta, GA 30301",02:57:00 PM
176811,AA Batteries (4-pack),2,3.84,2019-04-14,"456 13th St, Dallas, TX 75001",11:02:00 PM
176812,Wired Headphones,1,11.99,2019-04-20,"569 Willow St, New York City, NY 10001",04:40:00 PM
176813,Google Phone,1,600,2019-04-28,"269 Hill St, Atlanta, GA 30301",06:01:00 PM
176813,Wired Headphones,1,11.99,2019-04-28,"269 Hill St, Atlanta, GA 30301",06:01:00 PM
176814,Lightning Charging Cable,1,14.95,2019-04-09,"501 13th St, New York City, NY 10001",12:09:00 PM
176815,AAA Batteries (4-pack),1,2.99,2019-04-04,"327 Adams St, San Francisco, CA 94016",01:36:00 PM
176816,27in 4K Gaming Monitor,1,389.99,2019-04-19,"623 Lincoln St, Portland, OR 97035",08:14:00 PM
176817,Lightning Charging Cable,1,14.95,2019-04-26,"284 Walnut St, Seattle, WA 98101",08:47:00 PM
176818,Wired Headphones,1,11.99,2019-04-09,"642 13th St, San Francisco, CA 94016",02:19:00 AM
176819,AA Batteries (4-pack),2,3.84,2019-04-15,"615 9th St, Portland, OR 97035",05:44:00 AM
176820,USB-C Charging Cable,1,11.95,2019-04-17,"654 Adams St, Boston, MA 02215",12:10:00 PM
176821,34in Ultrawide Monitor,1,379.99,2019-04-18,"72 Meadow St, San Francisco, CA 94016",03:08:00 PM
176822,AAA Batteries (4-pack),1,2.99,2019-04-22,"40 Cedar St, Seattle, WA 98101",07:50:00 PM
176823,Wired Headphones,1,11.99,2019-04-06,"893 11th St, Seattle, WA 98101",08:18:00 PM
176824,USB-C Charging Cable,2,11.95,2019-04-03,"983 Center St, Los Angeles, CA 90001",01:01:00 PM
176825,LG Washing Machine,1,600.0,2019-04-13,"338 6th St, San Francisco, CA 94016",10:31:00 PM
176826,Bose SoundSport Headphones,1,99.99,2019-04-11,"72 Meadow St, San Francisco, CA 94016",12:15:00 AM
176827,AAA Batteries (4-pack),1,2.99,2019-04-20,"465 Hickory St, Los Angeles, CA 90001",01:36:00 PM
176828,iPhone,1,700,2019-04-07,"696 Highland St, Seattle, WA 98101",10:13:00 PM
176829,Wired Headphones,1,11.99,2019-04-30,"335 Wilson St, San Francisco, CA 94016",09:09:00 AM
176830,Wired Headphones,1,11.99,2019-04-18,"663 5th St, Austin, TX 73301",12:02:00 PM
176831,USB-C Charging Cable,1,11.95,2019-04-01,"743 Spruce St, San Francisco, CA 94016",07:39:00 AM
176832,Apple Airpods Headphones,1,150,2019-04-19,"533 Spruce St, Los Angeles, CA 90001",08:21:00 PM
176833,Wired Headphones,1,11.99,2019-04-21,"226 Madison St, Boston, MA 02215",07:32:00 PM
176834,Lightning Charging Cable,1,14.95,2019-04-15,"193 Forest St, San Francisco, CA 94016",08:42:00 PM
176835,USB-C Charging Cable,1,11.95,2019-04-23,"628 10th St, Boston, MA 02215",04:55:00 PM
176836,USB-C Charging Cable,2,11.95,2019-04-10,"857 Hickory St, Boston, MA 02215",02:20:00 PM
176837,Lightning Charging Cable,1,14.95,2019-04-10,"213 River St, New York City, NY 10001",12:29:00 PM
176838,Lightning Charging Cable,1,14.95,2019-04-05,"656 South St, New York City, NY 10001",06:44:00 PM
176839,20in Monitor,1,109.99,2019-04-10,"625 Willow St, Boston, MA 02215",07:19:00 AM
176840,USB-C Charging Cable,1,11.95,2019-04-02,"939 14th St, Austin, TX 73301",10:08:00 AM
176841,AAA Batteries (4-pack),3,2.99,2019-04-26,"177 Highland St, San Francisco, CA 94016",10:50:00 PM
176842,AA Batteries (4-pack),2,3.84,2019-04-06,"532 1st St, New York City, NY 10001",11:16:00 PM
176843,34in Ultrawide Monitor,1,379.99,2019-04-21,"733 Maple St, Atlanta, GA 30301",11:22:00 AM
176844,AA Batteries (4-pack),1,3.84,2019-04-23,"983 Main St, Boston, MA 02215",06:48:00 PM
176845,USB-C Charging Cable,1,11.95,2019-04-15,"925 Cedar St, San Francisco, CA 94016",02:26:00 PM
176846,USB-C Charging Cable,1,11.95,2019-04-19,"599 10th St, New York City, NY 10001",09:03:00 AM
176847,AA Batteries (4-pack),3,3.84,2019-04-03,"616 9th St, Austin, TX 73301",04:00:00 PM
176848,27in FHD Monitor,1,149.99,2019-04-28,"442 Center St, Boston, MA 02215",06:09:00 PM
176849,34in Ultrawide Monitor,1,379.99,2019-04-22,"309 West St, San Francisco, CA 94016",10:59:00 AM
176850,AA Batteries (4-pack),1,3.84,2019-04-03,"520 5th St, Seattle, WA 98101",12:40:00 PM
176851,AA Batteries (4-pack),1,3.84,2019-04-09,"669 Dogwood St, San Francisco, CA 94016",10:58:00 PM
176852,AA Batteries (4-pack),1,3.84,2019-04-09,"731 Lincoln St, Portland, OR 97035",01:58:00 PM
176853,AA Batteries (4-pack),1,3.84,2019-04-24,"858 14th St, New York City, NY 10001",11:41:00 AM
176854,AA Batteries (4-pack),1,3.84,2019-04-11,"460 South St, Los Angeles, CA 90001",10:05:00 PM
176855,Wired Headphones,1,11.99,2019-04-21,"103 12th St, Los Angeles, CA 90001",04:42:00 PM
176856,Lightning Charging Cable,1,14.95,2019-04-13,"459 8th St, San Francisco, CA 94016",10:59:00 AM
176857,Bose SoundSport Headphones,1,99.99,2019-04-30,"418 14th St, Portland, OR 97035",07:18:00 AM
176858,AAA Batteries (4-pack),1,2.99,2019-04-16,"669 Park St, Los Angeles, CA 90001",01:25:00 PM
176859,AA Batteries (4-pack),1,3.84,2019-04-15,"525 Adams St, New York City, NY 10001",10:53:00 AM
176860,USB-C Charging Cable,1,11.95,2019-04-04,"420 Hill St, San Francisco, CA 94016",11:00:00 AM
176861,Bose SoundSport Headphones,1,99.99,2019-04-14,"370 9th St, Los Angeles, CA 90001",01:01:00 PM
176862,AAA Batteries (4-pack),1,2.99,2019-04-29,"267 Willow St, San Francisco, CA 94016",11:37:00 AM
176863,27in FHD Monitor,1,149.99,2019-04-19,"64 Maple St, New York City, NY 10001",05:18:00 PM
176864,AAA Batteries (4-pack),2,2.99,2019-04-02,"453 Meadow St, San Francisco, CA 94016",03:47:00 PM
176865,AA Batteries (4-pack),1,3.84,2019-04-18,"952 Washington St, New York City, NY 10001",02:28:00 PM
176866,ThinkPad Laptop,1,999.99,2019-04-02,"338 West St, New York City, NY 10001",11:42:00 AM
176867,AAA Batteries (4-pack),1,2.99,2019-04-25,"483 Washington St, San Francisco, CA 94016",09:00:00 PM
176868,20in Monitor,1,109.99,2019-04-05,"213 Highland St, Boston, MA 02215",07:37:00 AM
176869,Apple Airpods Headphones,1,150,2019-04-23,"861 2nd St, Seattle, WA 98101",06:33:00 PM
176870,AAA Batteries (4-pack),3,2.99,2019-04-05,"964 Park St, New York City, NY 10001",06:38:00 PM
176871,AA Batteries (4-pack),1,3.84,2019-04-29,"489 9th St, Dallas, TX 75001",08:02:00 PM
176872,AA Batteries (4-pack),1,3.84,2019-04-15,"678 Madison St, Los Angeles, CA 90001",12:17:00 PM
176873,AA Batteries (4-pack),1,3.84,2019-04-06,"532 Spruce St, Los Angeles, CA 90001",05:26:00 AM
176874,AAA Batteries (4-pack),1,2.99,2019-04-15,"325 Pine St, New York City, NY 10001",11:04:00 AM
176875,27in 4K Gaming Monitor,1,389.99,2019-04-23,"727 Forest St, San Francisco, CA 94016",07:26:00 PM
176876,Bose SoundSport Headphones,1,99.99,2019-04-23,"263 Hickory St, Boston, MA 02215",09:15:00 PM
176877,Lightning Charging Cable,1,14.95,2019-04-10,"289 4th St, San Francisco, CA 94016",03:48:00 PM
176878,ThinkPad Laptop,1,999.99,2019-04-13,"161 Highland St, San Francisco, CA 94016",09:15:00 AM
176879,Flatscreen TV,1,300,2019-04-13,"370 Sunset St, Portland, ME 04101",02:15:00 PM
176880,27in FHD Monitor,1,149.99,2019-04-04,"691 River St, New York City, NY 10001",08:36:00 AM
176881,Wired Headphones,1,11.99,2019-04-22,"157 Sunset St, San Francisco, CA 94016",08:59:00 PM
176882,Wired Headphones,1,11.99,2019-04-24,"929 Main St, Boston, MA 02215",08:16:00 PM
176883,Wired Headphones,2,11.99,2019-04-15,"344 Dogwood St, New York City, NY 10001",09:24:00 AM
176884,USB-C Charging Cable,1,11.95,2019-04-11,"813 Highland St, San Francisco, CA 94016",09:04:00 AM
176885,34in Ultrawide Monitor,1,379.99,2019-04-22,"582 River St, Boston, MA 02215",09:26:00 PM
176886,Flatscreen TV,1,300,2019-04-19,"410 8th St, San Francisco, CA 94016",08:44:00 PM
176887,AAA Batteries (4-pack),1,2.99,2019-04-01,"591 4th St, Boston, MA 02215",12:59:00 PM
176888,Wired Headphones,1,11.99,2019-04-15,"608 5th St, New York City, NY 10001",01:57:00 PM
176889,AAA Batteries (4-pack),1,2.99,2019-04-17,"837 Madison St, Boston, MA 02215",09:22:00 PM
176890,USB-C Charging Cable,1,11.95,2019-04-25,"950 8th St, Austin, TX 73301",05:35:00 PM
176891,AAA Batteries (4-pack),1,2.99,2019-04-07,"323 Ridge St, Portland, OR 97035",11:52:00 AM
176892,AAA Batteries (4-pack),1,2.99,2019-04-12,"165 Meadow St, Boston, MA 02215",10:50:00 PM
176893,AAA Batteries (4-pack),1,2.99,2019-04-23,"794 Dogwood St, Seattle, WA 98101",02:01:00 PM
176894,Flatscreen TV,1,300,2019-04-13,"589 Park St, San Francisco, CA 94016",05:23:00 PM
176895,Apple Airpods Headphones,1,150,2019-04-24,"286 6th St, Boston, MA 02215",08:44:00 AM
176896,AAA Batteries (4-pack),2,2.99,2019-04-24,"77 Johnson St, Dallas, TX 75001",05:41:00 PM
176897,Apple Airpods Headphones,1,150,2019-04-02,"941 Walnut St, San Francisco, CA 94016",06:12:00 PM
176898,Apple Airpods Headphones,1,150,2019-04-18,"45 River St, New York City, NY 10001",05:05:00 PM
176899,Lightning Charging Cable,1,14.95,2019-04-05,"269 South St, San Francisco, CA 94016",06:17:00 PM
176900,Bose SoundSport Headphones,1,99.99,2019-04-21,"356 North St, Boston, MA 02215",06:17:00 AM
176901,Lightning Charging Cable,1,14.95,2019-04-22,"25 8th St, Atlanta, GA 30301",02:37:00 PM
176902,USB-C Charging Cable,1,11.95,2019-04-11,"166 Dogwood St, Atlanta, GA 30301",02:49:00 PM
176903,iPhone,1,700,2019-04-09,"684 Main St, Boston, MA 02215",11:10:00 AM
176904,AAA Batteries (4-pack),1,2.99,2019-04-13,"782 Ridge St, Boston, MA 02215",03:44:00 PM
176905,27in FHD Monitor,1,149.99,2019-04-12,"92 Spruce St, New York City, NY 10001",07:40:00 AM
176906,27in FHD Monitor,1,149.99,2019-04-07,"636 Cherry St, Los Angeles, CA 90001",08:14:00 PM
176907,27in FHD Monitor,1,149.99,2019-04-11,"120 Sunset St, Los Angeles, CA 90001",01:43:00 AM
176908,AAA Batteries (4-pack),1,2.99,2019-04-25,"802 Maple St, Seattle, WA 98101",08:53:00 PM
176909,Wired Headphones,1,11.99,2019-04-22,"692 Jackson St, Portland, ME 04101",09:53:00 AM
176910,AAA Batteries (4-pack),2,2.99,2019-04-19,"573 2nd St, Los Angeles, CA 90001",02:46:00 PM
176911,AAA Batteries (4-pack),1,2.99,2019-04-12,"346 13th St, Los Angeles, CA 90001",10:29:00 AM
176912,Apple Airpods Headphones,1,150,2019-04-25,"862 7th St, Seattle, WA 98101",02:33:00 PM
176913,AAA Batteries (4-pack),1,2.99,2019-04-20,"340 11th St, Atlanta, GA 30301",07:09:00 PM
176914,Lightning Charging Cable,1,14.95,2019-04-01,"846 Cherry St, San Francisco, CA 94016",03:54:00 PM
176915,AAA Batteries (4-pack),1,2.99,2019-04-04,"64 Hill St, Dallas, TX 75001",07:18:00 PM
176916,34in Ultrawide Monitor,1,379.99,2019-04-18,"285 Cedar St, San Francisco, CA 94016",07:45:00 AM
176917,USB-C Charging Cable,1,11.95,2019-04-14,"376 Sunset St, Boston, MA 02215",07:50:00 PM
176918,USB-C Charging Cable,1,11.95,2019-04-10,"398 Elm St, Los Angeles, CA 90001",09:57:00 AM
176919,AAA Batteries (4-pack),1,2.99,2019-04-29,"240 14th St, Boston, MA 02215",07:02:00 AM
176920,Apple Airpods Headphones,1,150,2019-04-30,"117 Lake St, New York City, NY 10001",06:55:00 PM
176921,Lightning Charging Cable,1,14.95,2019-04-24,"365 Wilson St, San Francisco, CA 94016",05:56:00 PM
176922,Bose SoundSport Headphones,1,99.99,2019-04-02,"859 Hill St, Los Angeles, CA 90001",09:08:00 PM
176923,LG Washing Machine,1,600.0,2019-04-26,"259 6th St, Los Angeles, CA 90001",12:48:00 PM
176924,Bose SoundSport Headphones,1,99.99,2019-04-14,"375 4th St, New York City, NY 10001",10:32:00 AM
176925,Lightning Charging Cable,1,14.95,2019-04-18,"920 Wilson St, New York City, NY 10001",03:31:00 PM
176926,USB-C Charging Cable,1,11.95,2019-04-14,"921 Cedar St, Atlanta, GA 30301",09:17:00 PM
176927,Wired Headphones,1,11.99,2019-04-18,"700 Sunset St, Los Angeles, CA 90001",06:40:00 PM
176928,AAA Batteries (4-pack),1,2.99,2019-04-08,"203 Hickory St, San Francisco, CA 94016",09:08:00 PM
176929,ThinkPad Laptop,1,999.99,2019-04-11,"743 11th St, Dallas, TX 75001",10:13:00 PM
176930,USB-C Charging Cable,1,11.95,2019-04-15,"161 Center St, Boston, MA 02215",09:41:00 AM
176931,ThinkPad Laptop,1,999.99,2019-04-13,"57 Pine St, New York City, NY 10001",08:47:00 AM
176932,34in Ultrawide Monitor,1,379.99,2019-04-28,"118 Church St, Seattle, WA 98101",05:02:00 PM
176933,Flatscreen TV,1,300,2019-04-24,"698 Spruce St, New York City, NY 10001",10:34:00 AM
176934,AAA Batteries (4-pack),1,2.99,2019-04-08,"329 Park St, New York City, NY 10001",07:44:00 PM
176935,AAA Batteries (4-pack),1,2.99,2019-04-03,"315 1st St, Dallas, TX 75001",09:31:00 PM
176935,27in FHD Monitor,1,149.99,2019-04-03,"315 1st St, Dallas, TX 75001",09:31:00 PM
176936,Apple Airpods Headphones,1,150,2019-04-15,"846 Hickory St, Boston, MA 02215",08:36:00 AM
176937,Google Phone,1,600,2019-04-30,"980 7th St, Los Angeles, CA 90001",10:04:00 PM
176938,AAA Batteries (4-pack),1,2.99,2019-04-29,"249 Jefferson St, Los Angeles, CA 90001",09:08:00 PM
176939,AAA Batteries (4-pack),1,2.99,2019-04-06,"418 12th St, San Francisco, CA 94016",12:50:00 PM
176940,Lightning Charging Cable,1,14.95,2019-04-02,"864 Hickory St, Dallas, TX 75001",11:59:00 PM
176941,27in 4K Gaming Monitor,1,389.99,2019-04-11,"807 14th St, San Francisco, CA 94016",06:46:00 PM
176942,AA Batteries (4-pack),1,3.84,2019-04-12,"419 Washington St, Portland, OR 97035",10:02:00 AM
176943,Lightning Charging Cable,1,14.95,2019-04-09,"211 2nd St, San Francisco, CA 94016",06:50:00 AM
176944,Bose SoundSport Headphones,1,99.99,2019-04-28,"719 West St, Austin, TX 73301",06:22:00 AM
176945,USB-C Charging Cable,1,11.95,2019-04-24,"701 Pine St, Austin, TX 73301",02:17:00 AM
176946,Lightning Charging Cable,1,14.95,2019-04-27,"991 6th St, New York City, NY 10001",04:36:00 PM
176947,AA Batteries (4-pack),2,3.84,2019-04-02,"357 Center St, Los Angeles, CA 90001",06:40:00 PM
176948,Wired Headphones,1,11.99,2019-04-26,"761 Highland St, San Francisco, CA 94016",09:46:00 AM
176949,USB-C Charging Cable,1,11.95,2019-04-27,"347 Jackson St, Los Angeles, CA 90001",12:54:00 PM
176950,Lightning Charging Cable,1,14.95,2019-04-04,"929 Johnson St, Dallas, TX 75001",08:54:00 AM
176951,USB-C Charging Cable,2,11.95,2019-04-15,"606 Lakeview St, Boston, MA 02215",09:57:00 PM
176952,AAA Batteries (4-pack),1,2.99,2019-04-06,"693 5th St, Los Angeles, CA 90001",06:47:00 PM
176953,Flatscreen TV,1,300,2019-04-29,"595 West St, Dallas, TX 75001",01:41:00 PM
176954,Bose SoundSport Headphones,1,99.99,2019-04-28,"524 Elm St, San Francisco, CA 94016",02:49:00 PM
176955,AAA Batteries (4-pack),1,2.99,2019-04-02,"169 Church St, San Francisco, CA 94016",04:08:00 PM
176956,AA Batteries (4-pack),1,3.84,2019-04-01,"703 5th St, Dallas, TX 75001",09:43:00 PM
176957,Google Phone,1,600,2019-04-06,"582 Church St, Boston, MA 02215",06:22:00 PM
176958,Bose SoundSport Headphones,1,99.99,2019-04-23,"497 Main St, Boston, MA 02215",09:26:00 AM
176959,Wired Headphones,1,11.99,2019-04-08,"125 Jefferson St, Seattle, WA 98101",06:32:00 PM
176960,Bose SoundSport Headphones,1,99.99,2019-04-08,"737 West St, Dallas, TX 75001",02:49:00 PM
176961,27in FHD Monitor,1,149.99,2019-04-16,"357 Willow St, Portland, OR 97035",03:13:00 PM
176962,Wired Headphones,1,11.99,2019-04-07,"710 Church St, San Francisco, CA 94016",11:19:00 AM
176963,AAA Batteries (4-pack),2,2.99,2019-04-14,"390 Walnut St, Los Angeles, CA 90001",01:17:00 PM
176964,AAA Batteries (4-pack),1,2.99,2019-04-05,"453 Cedar St, San Francisco, CA 94016",02:43:00 PM
176965,Lightning Charging Cable,1,14.95,2019-04-08,"900 Dogwood St, Boston, MA 02215",09:00:00 AM
176966,Bose SoundSport Headphones,1,99.99,2019-04-22,"3 Main St, Boston, MA 02215",11:21:00 PM
176967,27in 4K Gaming Monitor,1,389.99,2019-04-13,"275 Lake St, Dallas, TX 75001",01:04:00 PM
176968,Bose SoundSport Headphones,1,99.99,2019-04-28,"183 2nd St, Atlanta, GA 30301",08:30:00 AM
176969,AA Batteries (4-pack),1,3.84,2019-04-05,"346 Wilson St, Portland, OR 97035",09:27:00 AM
176970,Bose SoundSport Headphones,1,99.99,2019-04-06,"524 7th St, Los Angeles, CA 90001",07:33:00 PM
176971,AAA Batteries (4-pack),1,2.99,2019-04-05,"166 5th St, New York City, NY 10001",10:56:00 PM
176972,27in FHD Monitor,1,149.99,2019-04-06,"824 West St, Seattle, WA 98101",05:36:00 PM
176973,Wired Headphones,1,11.99,2019-04-04,"748 Madison St, Los Angeles, CA 90001",09:49:00 PM
176974,ThinkPad Laptop,1,999.99,2019-04-05,"789 Center St, Seattle, WA 98101",10:51:00 PM
176975,USB-C Charging Cable,1,11.95,2019-04-23,"28 13th St, San Francisco, CA 94016",03:46:00 PM
176975,AAA Batteries (4-pack),1,2.99,2019-04-23,"28 13th St, San Francisco, CA 94016",03:46:00 PM
176976,27in FHD Monitor,1,149.99,2019-04-18,"260 Pine St, Los Angeles, CA 90001",05:42:00 AM
176977,Bose SoundSport Headphones,1,99.99,2019-04-06,"808 Ridge St, Portland, OR 97035",01:57:00 PM
176978,Apple Airpods Headphones,1,150,2019-05-01,"589 Lake St, Portland, OR 97035",03:29:00 AM
176979,AAA Batteries (4-pack),2,2.99,2019-04-28,"315 9th St, New York City, NY 10001",05:53:00 PM
176980,Bose SoundSport Headphones,1,99.99,2019-04-02,"456 10th St, Seattle, WA 98101",11:20:00 AM
176981,Google Phone,1,600,2019-04-01,"924 11th St, San Francisco, CA 94016",11:29:00 AM
176982,iPhone,1,700,2019-04-14,"237 Lake St, Los Angeles, CA 90001",01:53:00 PM
176983,AAA Batteries (4-pack),2,2.99,2019-04-23,"769 11th St, Boston, MA 02215",10:18:00 AM
176984,Apple Airpods Headphones,1,150,2019-04-22,"77 Lake St, Portland, OR 97035",07:39:00 PM
176985,USB-C Charging Cable,1,11.95,2019-04-15,"859 7th St, New York City, NY 10001",11:52:00 AM
176986,Apple Airpods Headphones,1,150,2019-04-12,"623 Lakeview St, Los Angeles, CA 90001",02:45:00 PM
176987,AAA Batteries (4-pack),1,2.99,2019-04-22,"87 Spruce St, San Francisco, CA 94016",09:28:00 AM
176988,Lightning Charging Cable,1,14.95,2019-04-30,"251 South St, Boston, MA 02215",11:02:00 PM
176989,Google Phone,1,600,2019-04-09,"346 9th St, Los Angeles, CA 90001",01:43:00 PM
176989,USB-C Charging Cable,1,11.95,2019-04-09,"346 9th St, Los Angeles, CA 90001",01:43:00 PM
176990,27in FHD Monitor,1,149.99,2019-04-07,"322 2nd St, San Francisco, CA 94016",12:15:00 AM
176991,Bose SoundSport Headphones,1,99.99,2019-04-15,"338 2nd St, San Francisco, CA 94016",01:49:00 AM
176992,AAA Batteries (4-pack),2,2.99,2019-04-15,"927 5th St, New York City, NY 10001",12:22:00 PM
176993,iPhone,1,700,2019-04-07,"28 South St, Los Angeles, CA 90001",09:43:00 AM
176993,Wired Headphones,1,11.99,2019-04-07,"28 South St, Los Angeles, CA 90001",09:43:00 AM
176994,Google Phone,1,600,2019-04-15,"628 12th St, Los Angeles, CA 90001",12:39:00 PM
176995,AA Batteries (4-pack),2,3.84,2019-04-20,"964 8th St, San Francisco, CA 94016",11:12:00 PM
176996,Wired Headphones,1,11.99,2019-04-23,"57 Wilson St, Atlanta, GA 30301",01:57:00 PM
176997,AA Batteries (4-pack),1,3.84,2019-04-25,"354 14th St, New York City, NY 10001",04:57:00 PM
176998,Bose SoundSport Headphones,1,99.99,2019-04-12,"481 Maple St, San Francisco, CA 94016",12:54:00 PM
176999,Lightning Charging Cable,1,14.95,2019-04-28,"192 7th St, Seattle, WA 98101",11:19:00 AM
177000,USB-C Charging Cable,1,11.95,2019-04-26,"936 9th St, Los Angeles, CA 90001",04:08:00 PM
177001,Wired Headphones,1,11.99,2019-04-17,"958 Walnut St, Los Angeles, CA 90001",09:49:00 AM
177002,USB-C Charging Cable,1,11.95,2019-04-15,"965 Elm St, San Francisco, CA 94016",10:38:00 AM
177003,USB-C Charging Cable,1,11.95,2019-04-13,"903 Wilson St, San Francisco, CA 94016",04:09:00 PM
177004,AAA Batteries (4-pack),1,2.99,2019-04-24,"781 Wilson St, Los Angeles, CA 90001",05:43:00 PM
177005,Lightning Charging Cable,1,14.95,2019-04-28,"375 Jefferson St, Los Angeles, CA 90001",11:38:00 AM
177006,34in Ultrawide Monitor,1,379.99,2019-04-02,"776 Spruce St, Austin, TX 73301",04:42:00 PM
177007,AAA Batteries (4-pack),1,2.99,2019-04-18,"806 Willow St, Boston, MA 02215",01:10:00 PM
177008,Apple Airpods Headphones,1,150,2019-04-05,"899 7th St, Dallas, TX 75001",09:19:00 PM
177009,AA Batteries (4-pack),1,3.84,2019-04-24,"623 5th St, Los Angeles, CA 90001",11:08:00 AM
177010,Apple Airpods Headphones,1,150,2019-04-28,"885 Jefferson St, Dallas, TX 75001",01:42:00 PM
